payroll_id,empID,month,base_salary,bonus_paid,deductions,net_salary,payment_date
1136,95,August 2020,253519,0,101,253418,2025-09-27
1137,95,September 2020,253519,2000,1505,254014,2023-12-15
1138,95,October 2020,253519,0,595,252924,2024-01-27
1139,95,November 2020,253519,2000,16,255503,2022-07-09
1140,95,December 2020,253519,2000,1590,253929,2022-07-24
1141,96,January 2020,132512,2000,601,133911,2023-07-21
1142,96,February 2020,132512,3000,1941,133571,2022-02-04
1143,96,March 2020,132512,0,1119,131393,2025-07-06
1144,96,April 2020,132512,3000,814,134698,2023-08-11
1145,96,May 2020,132512,0,325,132187,2022-03-30
1146,96,June 2020,132512,0,337,132175,2024-02-15
1147,96,July 2020,132512,3000,1514,133998,2025-04-09
1148,96,August 2020,132512,2000,1555,132957,2022-05-04
1149,96,September 2020,132512,0,1775,130737,2024-04-24
1150,96,October 2020,132512,0,1572,130940,2025-09-09
1151,96,November 2020,132512,1000,923,132589,2024-02-21
1152,96,December 2020,132512,1000,1982,131530,2022-04-05
1153,97,January 2020,230061,2000,802,231259,2022-09-13
1154,97,February 2020,230061,1000,1343,229718,2024-07-24
1155,97,March 2020,230061,2000,218,231843,2025-07-18
1156,97,April 2020,230061,1000,333,230728,2022-11-02
1157,97,May 2020,230061,1000,1079,229982,2023-12-12
1158,97,June 2020,230061,0,1349,228712,2023-04-05
1159,97,July 2020,230061,1000,1455,229606,2024-11-26
1160,97,August 2020,230061,0,1969,228092,2025-12-03
1161,97,September 2020,230061,1000,126,230935,2025-10-22
1162,97,October 2020,230061,3000,135,232926,2022-12-12
1163,97,November 2020,230061,0,934,229127,2023-12-20
1164,97,December 2020,230061,0,1936,228125,2024-07-12
1165,98,January 2020,70894,2000,750,72144,2022-12-31
1166,98,February 2020,70894,1000,400,71494,2025-04-14
1167,98,March 2020,70894,2000,1746,71148,2025-11-03
1168,98,April 2020,70894,1000,958,70936,2024-09-26
1169,98,May 2020,70894,3000,1717,72177,2025-09-07
1170,98,June 2020,70894,0,1015,69879,2023-06-04
1171,98,July 2020,70894,1000,1247,70647,2023-09-10
1172,98,August 2020,70894,2000,626,72268,2022-12-29
1173,98,September 2020,70894,2000,464,72430,2023-02-17
1174,98,October 2020,70894,3000,1835,72059,2024-02-24
1175,98,November 2020,70894,3000,490,73404,2022-02-16
1176,98,December 2020,70894,3000,1704,72190,2023-01-03
1177,99,January 2020,72797,3000,1521,74276,2023-12-29
1178,99,February 2020,72797,3000,1797,74000,2025-06-30
1179,99,March 2020,72797,2000,1306,73491,2025-01-08
1180,99,April 2020,72797,2000,618,74179,2023-02-14
1181,99,May 2020,72797,1000,1151,72646,2025-07-09
1182,99,June 2020,72797,2000,936,73861,2025-06-03
1183,99,July 2020,72797,1000,1013,72784,2023-11-12
1184,99,August 2020,72797,1000,1749,72048,2024-07-23
1185,99,September 2020,72797,2000,1741,73056,2024-07-20
1186,99,October 2020,72797,0,1702,71095,2025-05-16
1187,99,November 2020,72797,2000,970,73827,2022-04-10
1188,99,December 2020,72797,1000,120,73677,2023-05-29
1189,100,January 2020,99458,1000,1075,99383,2022-05-14
1190,100,February 2020,99458,2000,290,101168,2025-07-10
1191,100,March 2020,99458,1000,808,99650,2024-03-04
1192,100,April 2020,99458,2000,1939,99519,2025-04-14
1193,100,May 2020,99458,1000,1616,98842,2023-03-25
1194,100,June 2020,99458,1000,56,100402,2022-02-21
1195,100,July 2020,99458,2000,800,100658,2022-03-21
1196,100,August 2020,99458,3000,265,102193,2024-11-27
1197,100,September 2020,99458,0,1336,98122,2024-08-30
1198,100,October 2020,99458,1000,593,99865,2025-02-22
1199,100,November 2020,99458,0,1851,97607,2023-08-08
1200,100,December 2020,99458,0,1944,97514,2024-06-18
1201,101,January 2020,101128,0,1069,100059,2024-09-21
1202,101,February 2020,101128,1000,213,101915,2024-01-16
1203,101,March 2020,101128,2000,1882,101246,2022-11-11
1204,101,April 2020,101128,2000,413,102715,2022-04-17
1205,101,May 2020,101128,1000,288,101840,2024-01-27
1206,101,June 2020,101128,1000,1662,100466,2024-02-06
1207,101,July 2020,101128,1000,680,101448,2022-01-24
1208,101,August 2020,101128,2000,663,102465,2024-10-06
1209,101,September 2020,101128,0,1988,99140,2024-05-24
1210,101,October 2020,101128,2000,892,102236,2023-09-09
1211,101,November 2020,101128,1000,399,101729,2023-12-26
1212,101,December 2020,101128,0,957,100171,2024-07-22
1213,102,January 2020,243528,2000,1009,244519,2024-05-21
1214,102,February 2020,243528,2000,1664,243864,2022-01-19
1215,102,March 2020,243528,0,956,242572,2024-02-15
1216,102,April 2020,243528,3000,1399,245129,2025-05-17
1217,102,May 2020,243528,1000,169,244359,2025-03-21
1218,102,June 2020,243528,1000,405,244123,2023-01-01
1219,102,July 2020,243528,0,373,243155,2022-05-20
1220,102,August 2020,243528,0,9,243519,2024-03-20
1221,102,September 2020,243528,1000,792,243736,2024-06-22
1222,102,October 2020,243528,1000,1278,243250,2022-12-07
1223,102,November 2020,243528,0,590,242938,2023-08-30
1224,102,December 2020,243528,2000,709,244819,2023-09-02
1225,103,January 2020,147761,2000,675,149086,2022-04-20
1226,103,February 2020,147761,1000,629,148132,2023-05-09
1227,103,March 2020,147761,3000,1568,149193,2022-07-25
1228,103,April 2020,147761,0,1251,146510,2022-02-19
1229,103,May 2020,147761,1000,881,147880,2023-05-13
1230,103,June 2020,147761,3000,1462,149299,2022-02-06
1231,103,July 2020,147761,3000,912,149849,2023-04-16
1232,103,August 2020,147761,1000,1287,147474,2023-12-09
1233,103,September 2020,147761,0,986,146775,2025-05-28
1234,103,October 2020,147761,1000,1272,147489,2024-10-12
1235,103,November 2020,147761,1000,575,148186,2022-04-02
1236,103,December 2020,147761,0,1963,145798,2025-02-05
1237,104,January 2020,189134,1000,1353,188781,2023-02-07
1238,104,February 2020,189134,2000,177,190957,2025-03-05
1239,104,March 2020,189134,3000,1172,190962,2023-02-25
1240,104,April 2020,189134,1000,940,189194,2024-07-23
1241,104,May 2020,189134,1000,478,189656,2025-12-23
1242,104,June 2020,189134,3000,1458,190676,2024-01-16
1243,104,July 2020,189134,3000,950,191184,2023-10-06
1244,104,August 2020,189134,0,1200,187934,2022-10-03
1245,104,September 2020,189134,1000,654,189480,2025-10-28
1246,104,October 2020,189134,0,254,188880,2024-05-10
1247,104,November 2020,189134,3000,1821,190313,2025-05-28
1248,104,December 2020,189134,2000,614,190520,2022-04-19
1249,105,January 2020,156583,0,422,156161,2023-12-03
1250,105,February 2020,156583,3000,470,159113,2023-06-19
1251,105,March 2020,156583,2000,221,158362,2023-06-28
1252,105,April 2020,156583,3000,684,158899,2022-09-05
1253,105,May 2020,156583,3000,1763,157820,2025-02-04
1254,105,June 2020,156583,1000,1326,156257,2024-03-17
1255,105,July 2020,156583,0,1527,155056,2025-07-25
1256,105,August 2020,156583,1000,1388,156195,2023-10-08
1257,105,September 2020,156583,3000,635,158948,2023-03-09
1258,105,October 2020,156583,1000,1171,156412,2024-01-16
1259,105,November 2020,156583,3000,265,159318,2022-10-16
1260,105,December 2020,156583,2000,1528,157055,2024-05-19
1261,106,January 2020,142546,0,1966,140580,2024-07-19
1262,106,February 2020,142546,3000,36,145510,2024-02-29
1263,106,March 2020,142546,2000,1516,143030,2022-09-07
1264,106,April 2020,142546,3000,1651,143895,2023-05-22
1265,106,May 2020,142546,2000,1903,142643,2023-11-04
1266,106,June 2020,142546,2000,1662,142884,2024-03-28
1267,106,July 2020,142546,1000,242,143304,2025-05-23
1268,106,August 2020,142546,0,1061,141485,2024-06-03
1269,106,September 2020,142546,2000,1534,143012,2025-10-07
1270,106,October 2020,142546,2000,21,144525,2024-01-20
1271,106,November 2020,142546,1000,476,143070,2025-04-18
1272,106,December 2020,142546,2000,686,143860,2025-08-12
1273,107,January 2020,181991,1000,1056,181935,2023-03-23
1274,107,February 2020,181991,0,849,181142,2023-01-26
1275,107,March 2020,181991,2000,1317,182674,2022-05-27
1276,107,April 2020,181991,0,1451,180540,2024-04-01
1277,107,May 2020,181991,3000,410,184581,2023-01-21
1278,107,June 2020,181991,1000,76,182915,2022-08-21
1279,107,July 2020,181991,0,1578,180413,2022-10-05
1280,107,August 2020,181991,2000,1135,182856,2022-05-15
1281,107,September 2020,181991,2000,842,183149,2022-04-27
1282,107,October 2020,181991,3000,977,184014,2024-07-24
1283,107,November 2020,181991,0,501,181490,2023-09-10
1284,107,December 2020,181991,3000,226,184765,2025-11-15
1285,108,January 2020,255081,3000,1092,256989,2025-05-08
1286,108,February 2020,255081,0,415,254666,2022-07-05
1287,108,March 2020,255081,3000,942,257139,2023-12-01
1288,108,April 2020,255081,1000,1099,254982,2023-03-06
1289,108,May 2020,255081,3000,1961,256120,2025-11-09
1290,108,June 2020,255081,2000,1610,255471,2024-07-15
1291,108,July 2020,255081,2000,1313,255768,2022-04-10
1292,108,August 2020,255081,2000,259,256822,2025-03-04
1293,108,September 2020,255081,0,145,254936,2024-05-03
1294,108,October 2020,255081,2000,1965,255116,2023-12-21
1295,108,November 2020,255081,0,1554,253527,2023-09-03
1296,108,December 2020,255081,3000,1246,256835,2023-12-10
1297,109,January 2020,191091,3000,1030,193061,2025-12-24
1298,109,February 2020,191091,1000,1135,190956,2022-02-12
1299,109,March 2020,191091,1000,77,192014,2024-08-08
1300,109,April 2020,191091,3000,1707,192384,2024-06-13
1301,109,May 2020,191091,1000,1744,190347,2025-06-20
1302,109,June 2020,191091,2000,136,192955,2023-02-28
1303,109,July 2020,191091,0,1125,189966,2022-03-26
1304,109,August 2020,191091,2000,589,192502,2022-03-13
1305,109,September 2020,191091,2000,38,193053,2023-06-14
1306,109,October 2020,191091,3000,1865,192226,2023-08-25
1307,109,November 2020,191091,0,134,190957,2025-10-29
1308,109,December 2020,191091,2000,126,192965,2023-02-24
1309,110,January 2020,101247,0,689,100558,2022-09-01
1310,110,February 2020,101247,2000,1491,101756,2023-07-03
1311,110,March 2020,101247,1000,1917,100330,2025-12-24
1312,110,April 2020,101247,3000,765,103482,2022-01-12
1313,110,May 2020,101247,1000,518,101729,2022-10-12
1314,110,June 2020,101247,1000,375,101872,2023-07-13
1315,110,July 2020,101247,2000,1297,101950,2025-03-19
1316,110,August 2020,101247,1000,1150,101097,2022-12-18
1317,110,September 2020,101247,3000,995,103252,2024-07-05
1318,110,October 2020,101247,3000,1039,103208,2025-06-13
1319,110,November 2020,101247,1000,512,101735,2025-10-22
1320,110,December 2020,101247,3000,186,104061,2024-07-16
1321,111,January 2020,194269,1000,1170,194099,2024-08-30
1322,111,February 2020,194269,3000,1897,195372,2024-11-18
1323,111,March 2020,194269,1000,1665,193604,2023-06-09
1324,111,April 2020,194269,0,1878,192391,2025-10-18
1325,111,May 2020,194269,3000,1044,196225,2023-09-21
1326,111,June 2020,194269,3000,965,196304,2025-01-22
1327,111,July 2020,194269,0,1300,192969,2024-02-02
1328,111,August 2020,194269,1000,414,194855,2023-09-30
1329,111,September 2020,194269,0,1620,192649,2024-10-26
1330,111,October 2020,194269,1000,1538,193731,2025-11-13
1331,111,November 2020,194269,1000,591,194678,2025-09-17
1332,111,December 2020,194269,0,1805,192464,2023-04-26
1333,112,January 2020,163255,2000,1632,163623,2024-12-17
1334,112,February 2020,163255,0,1915,161340,2025-04-02
1335,112,March 2020,163255,0,1736,161519,2025-03-28
1336,112,April 2020,163255,0,1420,161835,2024-07-30
1337,112,May 2020,163255,2000,1813,163442,2025-10-03
1338,112,June 2020,163255,3000,1108,165147,2023-06-25
1339,112,July 2020,163255,2000,1286,163969,2023-02-22
1340,112,August 2020,163255,2000,607,164648,2022-04-18
1341,112,September 2020,163255,1000,1578,162677,2022-04-21
1342,112,October 2020,163255,3000,238,166017,2025-11-12
1343,112,November 2020,163255,1000,1664,162591,2022-11-24
1344,112,December 2020,163255,1000,1780,162475,2024-10-14
1345,113,January 2020,216052,3000,953,218099,2023-12-03
1346,113,February 2020,216052,1000,1557,215495,2022-10-13
1347,113,March 2020,216052,2000,1146,216906,2023-05-24
1348,113,April 2020,216052,1000,1446,215606,2023-02-10
1349,113,May 2020,216052,0,257,215795,2025-11-15
1350,113,June 2020,216052,1000,695,216357,2025-08-12
1351,113,July 2020,216052,2000,128,217924,2024-10-23
1352,113,August 2020,216052,3000,109,218943,2022-06-26
1353,113,September 2020,216052,2000,899,217153,2022-03-31
1354,113,October 2020,216052,1000,1121,215931,2024-10-10
1355,113,November 2020,216052,1000,1637,215415,2024-10-23
1356,113,December 2020,216052,2000,517,217535,2022-08-21
1357,114,January 2020,259049,3000,1828,260221,2023-06-25
1358,114,February 2020,259049,2000,297,260752,2024-02-29
1359,114,March 2020,259049,3000,1093,260956,2023-03-21
1360,114,April 2020,259049,2000,321,260728,2022-02-17
1361,114,May 2020,259049,2000,1372,259677,2022-02-14
1362,114,June 2020,259049,1000,407,259642,2023-03-17
1363,114,July 2020,259049,3000,260,261789,2023-05-10
1364,114,August 2020,259049,0,1719,257330,2022-04-16
1365,114,September 2020,259049,1000,513,259536,2022-07-11
1366,114,October 2020,259049,3000,53,261996,2023-12-12
1367,114,November 2020,259049,3000,1688,260361,2024-12-02
1368,114,December 2020,259049,2000,1315,259734,2022-09-07
1369,115,January 2020,157055,2000,994,158061,2022-05-20
1370,115,February 2020,157055,3000,1940,158115,2023-02-22
1371,115,March 2020,157055,1000,1902,156153,2022-12-27
1372,115,April 2020,157055,1000,1310,156745,2023-12-10
1373,115,May 2020,157055,0,895,156160,2022-10-16
1374,115,June 2020,157055,3000,1256,158799,2024-06-02
1375,115,July 2020,157055,0,1478,155577,2025-02-21
1376,115,August 2020,157055,0,1829,155226,2025-02-16
1377,115,September 2020,157055,0,929,156126,2024-07-06
1378,115,October 2020,157055,2000,671,158384,2022-12-02
1379,115,November 2020,157055,2000,394,158661,2024-08-01
1380,115,December 2020,157055,1000,388,157667,2022-12-15
1381,116,January 2020,236966,2000,334,238632,2023-03-26
1382,116,February 2020,236966,0,1445,235521,2024-02-09
1383,116,March 2020,236966,3000,1864,238102,2024-11-14
1384,116,April 2020,236966,1000,612,237354,2023-09-25
1385,116,May 2020,236966,2000,853,238113,2025-11-27
1386,116,June 2020,236966,2000,646,238320,2022-05-06
1387,116,July 2020,236966,1000,611,237355,2025-05-18
1388,116,August 2020,236966,1000,357,237609,2024-12-04
1389,116,September 2020,236966,0,521,236445,2025-03-06
1390,116,October 2020,236966,2000,1875,237091,2022-09-18
1391,116,November 2020,236966,2000,677,238289,2025-09-20
1392,116,December 2020,236966,3000,1944,238022,2024-08-29
1393,117,January 2020,98444,0,797,97647,2022-01-18
1394,117,February 2020,98444,2000,944,99500,2023-04-23
1395,117,March 2020,98444,1000,1318,98126,2023-03-16
1396,117,April 2020,98444,3000,1844,99600,2025-05-07
1397,117,May 2020,98444,2000,32,100412,2024-12-17
1398,117,June 2020,98444,1000,375,99069,2024-03-24
1399,117,July 2020,98444,1000,1921,97523,2023-07-02
1400,117,August 2020,98444,2000,1215,99229,2024-03-27
1401,117,September 2020,98444,1000,1616,97828,2024-12-02
1402,117,October 2020,98444,2000,759,99685,2025-02-14
1403,117,November 2020,98444,2000,664,99780,2022-01-20
1404,117,December 2020,98444,0,451,97993,2025-11-24
1405,118,January 2020,121083,3000,1626,122457,2025-06-19
1406,118,February 2020,121083,3000,883,123200,2025-05-22
1407,118,March 2020,121083,2000,1199,121884,2024-04-29
1408,118,April 2020,121083,3000,156,123927,2025-02-08
1409,118,May 2020,121083,2000,1548,121535,2022-08-29
1410,118,June 2020,121083,3000,51,124032,2023-09-18
1411,118,July 2020,121083,0,525,120558,2025-06-26
1412,118,August 2020,121083,3000,752,123331,2023-12-19
1413,118,September 2020,121083,3000,981,123102,2025-04-27
1414,118,October 2020,121083,3000,1582,122501,2023-05-28
1415,118,November 2020,121083,2000,1339,121744,2023-06-20
1416,118,December 2020,121083,1000,806,121277,2022-07-06
1417,119,January 2020,161593,0,1296,160297,2025-10-22
1418,119,February 2020,161593,3000,970,163623,2023-12-02
1419,119,March 2020,161593,0,1907,159686,2023-09-20
1420,119,April 2020,161593,3000,1186,163407,2022-09-04
1421,119,May 2020,161593,1000,960,161633,2023-05-05
1422,119,June 2020,161593,2000,1043,162550,2024-09-24
1423,119,July 2020,161593,2000,1684,161909,2023-03-27
1424,119,August 2020,161593,1000,921,161672,2024-06-08
1425,119,September 2020,161593,3000,837,163756,2022-05-20
1426,119,October 2020,161593,0,606,160987,2024-06-16
1427,119,November 2020,161593,3000,1730,162863,2023-03-22
1428,119,December 2020,161593,2000,1373,162220,2023-09-06
1429,120,January 2020,148515,1000,122,149393,2025-11-28
1430,120,February 2020,148515,1000,813,148702,2024-05-08
1431,120,March 2020,148515,1000,235,149280,2024-08-06
1432,120,April 2020,148515,1000,1525,147990,2024-02-09
1433,120,May 2020,148515,1000,585,148930,2022-10-28
1434,120,June 2020,148515,2000,610,149905,2023-04-07
1435,120,July 2020,148515,1000,516,148999,2024-10-08
1436,120,August 2020,148515,1000,1221,148294,2023-11-29
1437,120,September 2020,148515,0,80,148435,2025-03-02
1438,120,October 2020,148515,0,11,148504,2022-09-19
1439,120,November 2020,148515,2000,287,150228,2024-02-20
1440,120,December 2020,148515,2000,575,149940,2024-08-25
1441,121,January 2020,284194,3000,1151,286043,2025-10-29
1442,121,February 2020,284194,2000,1765,284429,2024-03-18
1443,121,March 2020,284194,1000,681,284513,2024-10-26
1444,121,April 2020,284194,3000,1948,285246,2022-06-27
1445,121,May 2020,284194,0,1095,283099,2025-05-02
1446,121,June 2020,284194,0,271,283923,2024-02-14
1447,121,July 2020,284194,2000,352,285842,2025-05-01
1448,121,August 2020,284194,3000,233,286961,2022-10-06
1449,121,September 2020,284194,2000,1417,284777,2024-06-21
1450,121,October 2020,284194,3000,1767,285427,2023-01-16
1451,121,November 2020,284194,1000,999,284195,2024-09-26
1452,121,December 2020,284194,3000,53,287141,2022-09-04
1453,122,January 2020,205108,1000,1413,204695,2025-03-08
1454,122,February 2020,205108,0,1573,203535,2024-02-18
1455,122,March 2020,205108,1000,1725,204383,2023-10-23
1456,122,April 2020,205108,2000,1683,205425,2022-01-27
1457,122,May 2020,205108,3000,1788,206320,2024-08-11
1458,122,June 2020,205108,3000,582,207526,2024-06-20
1459,122,July 2020,205108,2000,1027,206081,2024-07-06
1460,122,August 2020,205108,1000,1583,204525,2024-05-28
1461,122,September 2020,205108,2000,79,207029,2024-02-07
1462,122,October 2020,205108,3000,179,207929,2024-04-04
1463,122,November 2020,205108,1000,531,205577,2023-11-19
1464,122,December 2020,205108,1000,1765,204343,2025-02-07
1465,123,January 2020,211113,3000,538,213575,2023-07-30
1466,123,February 2020,211113,1000,138,211975,2024-08-31
1467,123,March 2020,211113,1000,1253,210860,2022-06-19
1468,123,April 2020,211113,0,139,210974,2022-11-24
1469,123,May 2020,211113,2000,451,212662,2022-09-07
1470,123,June 2020,211113,2000,1756,211357,2025-03-08
1471,123,July 2020,211113,3000,126,213987,2024-09-03
1472,123,August 2020,211113,0,834,210279,2022-09-04
1473,123,September 2020,211113,1000,1322,210791,2024-06-23
1474,123,October 2020,211113,2000,1830,211283,2024-09-09
1475,123,November 2020,211113,0,804,210309,2022-04-15
1476,123,December 2020,211113,1000,925,211188,2022-08-03
1477,124,January 2020,187356,0,360,186996,2023-11-14
1478,124,February 2020,187356,2000,1057,188299,2024-09-17
1479,124,March 2020,187356,0,1000,186356,2023-02-10
1480,124,April 2020,187356,1000,1723,186633,2023-09-23
1481,124,May 2020,187356,1000,1712,186644,2024-11-10
1482,124,June 2020,187356,3000,1044,189312,2025-05-17
1483,124,July 2020,187356,3000,257,190099,2022-02-11
1484,124,August 2020,187356,0,1489,185867,2025-01-29
1485,124,September 2020,187356,2000,1466,187890,2025-01-13
1486,124,October 2020,187356,0,335,187021,2024-04-27
1487,124,November 2020,187356,2000,1842,187514,2023-06-01
1488,124,December 2020,187356,1000,846,187510,2025-02-11
1489,125,January 2020,259525,0,885,258640,2023-05-31
1490,125,February 2020,259525,0,1939,257586,2023-08-23
1491,125,March 2020,259525,0,1075,258450,2023-06-09
1492,125,April 2020,259525,1000,937,259588,2025-01-02
1493,125,May 2020,259525,2000,1818,259707,2023-04-12
1494,125,June 2020,259525,2000,1068,260457,2022-12-10
1495,125,July 2020,259525,1000,1289,259236,2022-03-09
1496,125,August 2020,259525,3000,1418,261107,2023-01-30
1497,125,September 2020,259525,1000,1900,258625,2022-06-16
1498,125,October 2020,259525,2000,1835,259690,2025-02-18
1499,125,November 2020,259525,1000,1686,258839,2022-07-03
1500,125,December 2020,259525,3000,269,262256,2025-01-01
1501,126,January 2020,173516,2000,1065,174451,2022-03-30
1502,126,February 2020,173516,1000,1950,172566,2024-08-16
1503,126,March 2020,173516,0,1399,172117,2024-04-26
1504,126,April 2020,173516,2000,1185,174331,2022-01-26
1505,126,May 2020,173516,2000,1074,174442,2024-08-20
1506,126,June 2020,173516,3000,1211,175305,2024-11-17
1507,126,July 2020,173516,1000,1243,173273,2023-07-18
1508,126,August 2020,173516,2000,420,175096,2023-04-29
1509,126,September 2020,173516,1000,1467,173049,2022-04-01
1510,126,October 2020,173516,1000,283,174233,2025-08-01
1511,126,November 2020,173516,2000,1031,174485,2023-05-12
1512,126,December 2020,173516,2000,1926,173590,2024-05-12
1513,127,January 2020,80109,0,746,79363,2023-09-13
1514,127,February 2020,80109,1000,1825,79284,2022-02-27
1515,127,March 2020,80109,3000,895,82214,2024-05-30
1516,127,April 2020,80109,0,1854,78255,2022-03-19
1517,127,May 2020,80109,3000,965,82144,2022-12-16
1518,127,June 2020,80109,3000,496,82613,2022-03-11
1519,127,July 2020,80109,2000,1714,80395,2025-06-27
1520,127,August 2020,80109,2000,349,81760,2023-03-27
1521,127,September 2020,80109,0,229,79880,2022-03-15
1522,127,October 2020,80109,1000,450,80659,2024-05-26
1523,127,November 2020,80109,0,81,80028,2024-12-13
1524,127,December 2020,80109,3000,1099,82010,2024-07-28
1525,128,January 2020,262064,0,1161,260903,2025-09-02
1526,128,February 2020,262064,2000,794,263270,2023-09-03
1527,128,March 2020,262064,1000,527,262537,2024-04-19
1528,128,April 2020,262064,1000,943,262121,2022-03-04
1529,128,May 2020,262064,3000,1827,263237,2024-12-06
1530,128,June 2020,262064,0,76,261988,2024-09-07
1531,128,July 2020,262064,0,1101,260963,2025-10-03
1532,128,August 2020,262064,2000,750,263314,2024-05-31
1533,128,September 2020,262064,1000,1713,261351,2022-05-20
1534,128,October 2020,262064,0,1178,260886,2024-08-19
1535,128,November 2020,262064,1000,809,262255,2023-08-17
1536,128,December 2020,262064,2000,59,264005,2025-06-15
1537,129,January 2020,184889,2000,892,185997,2023-04-13
1538,129,February 2020,184889,0,966,183923,2022-07-16
1539,129,March 2020,184889,3000,1555,186334,2024-01-27
1540,129,April 2020,184889,1000,1248,184641,2022-03-03
1541,129,May 2020,184889,1000,481,185408,2023-09-10
1542,129,June 2020,184889,3000,637,187252,2023-11-16
1543,129,July 2020,184889,1000,1248,184641,2023-09-02
1544,129,August 2020,184889,1000,689,185200,2023-10-02
1545,129,September 2020,184889,3000,593,187296,2023-06-15
1546,129,October 2020,184889,3000,1966,185923,2022-05-03
1547,129,November 2020,184889,0,805,184084,2025-09-21
1548,129,December 2020,184889,0,1201,183688,2025-12-08
1549,130,January 2020,248142,2000,452,249690,2025-11-13
1550,130,February 2020,248142,2000,22,250120,2022-12-07
1551,130,March 2020,248142,0,1627,246515,2025-12-09
1552,130,April 2020,248142,3000,1738,249404,2023-06-27
1553,130,May 2020,248142,2000,3,250139,2025-10-12
1554,130,June 2020,248142,2000,1874,248268,2025-08-22
1555,130,July 2020,248142,1000,1728,247414,2024-06-21
1556,130,August 2020,248142,1000,1601,247541,2025-04-29
1557,130,September 2020,248142,0,647,247495,2025-08-22
1558,130,October 2020,248142,3000,1033,250109,2025-06-20
1559,130,November 2020,248142,3000,1210,249932,2022-09-27
1560,130,December 2020,248142,2000,330,249812,2024-05-28
1561,131,January 2020,76644,2000,529,78115,2023-06-23
1562,131,February 2020,76644,1000,726,76918,2023-08-30
1563,131,March 2020,76644,2000,970,77674,2024-03-12
1564,131,April 2020,76644,1000,176,77468,2022-08-17
1565,131,May 2020,76644,3000,531,79113,2024-06-10
1566,131,June 2020,76644,1000,1461,76183,2025-11-11
1567,131,July 2020,76644,2000,1268,77376,2025-12-22
1568,131,August 2020,76644,0,1036,75608,2024-11-19
1569,131,September 2020,76644,1000,163,77481,2024-09-29
1570,131,October 2020,76644,2000,1034,77610,2022-07-08
1571,131,November 2020,76644,0,1212,75432,2025-03-05
1572,131,December 2020,76644,0,932,75712,2025-07-23
1573,132,January 2020,124452,1000,1324,124128,2025-09-08
1574,132,February 2020,124452,1000,748,124704,2025-08-26
1575,132,March 2020,124452,2000,1504,124948,2025-01-07
1576,132,April 2020,124452,0,1635,122817,2022-08-01
1577,132,May 2020,124452,3000,533,126919,2025-08-01
1578,132,June 2020,124452,1000,285,125167,2022-11-05
1579,132,July 2020,124452,0,755,123697,2025-07-24
1580,132,August 2020,124452,2000,1218,125234,2024-03-29
1581,132,September 2020,124452,0,1039,123413,2024-10-22
1582,132,October 2020,124452,3000,1725,125727,2025-07-29
1583,132,November 2020,124452,3000,1822,125630,2024-07-25
1584,132,December 2020,124452,3000,280,127172,2022-01-16
1585,133,January 2020,185937,0,1063,184874,2024-04-20
1586,133,February 2020,185937,1000,619,186318,2025-10-26
1587,133,March 2020,185937,0,538,185399,2024-12-23
1588,133,April 2020,185937,1000,662,186275,2022-03-21
1589,133,May 2020,185937,2000,1869,186068,2024-03-24
1590,133,June 2020,185937,2000,1340,186597,2024-06-14
1591,133,July 2020,185937,2000,316,187621,2024-03-22
1592,133,August 2020,185937,1000,332,186605,2022-09-26
1593,133,September 2020,185937,3000,492,188445,2025-02-09
1594,133,October 2020,185937,2000,1739,186198,2023-11-28
1595,133,November 2020,185937,1000,1331,185606,2024-12-26
1596,133,December 2020,185937,3000,1640,187297,2025-01-27
1597,134,January 2020,98003,3000,1427,99576,2025-07-18
1598,134,February 2020,98003,0,268,97735,2025-10-31
1599,134,March 2020,98003,2000,1288,98715,2025-03-18
1600,134,April 2020,98003,2000,306,99697,2024-06-08
1601,134,May 2020,98003,2000,749,99254,2024-03-20
1602,134,June 2020,98003,2000,85,99918,2023-04-12
1603,134,July 2020,98003,0,1652,96351,2022-10-17
1604,134,August 2020,98003,1000,232,98771,2022-10-17
1605,134,September 2020,98003,2000,690,99313,2023-01-29
1606,134,October 2020,98003,2000,156,99847,2022-06-04
1607,134,November 2020,98003,0,1217,96786,2024-09-23
1608,134,December 2020,98003,1000,1311,97692,2022-01-18
1609,135,January 2020,245886,2000,1304,246582,2022-05-28
1610,135,February 2020,245886,0,575,245311,2023-06-24
1611,135,March 2020,245886,0,537,245349,2023-09-06
1612,135,April 2020,245886,3000,1597,247289,2022-12-01
1613,135,May 2020,245886,0,1615,244271,2025-01-02
1614,135,June 2020,245886,2000,1756,246130,2024-02-28
1615,135,July 2020,245886,3000,544,248342,2023-03-02
1616,135,August 2020,245886,3000,1206,247680,2022-07-04
1617,135,September 2020,245886,3000,1254,247632,2022-09-07
1618,135,October 2020,245886,0,760,245126,2022-06-20
1619,135,November 2020,245886,1000,1903,244983,2023-04-13
1620,135,December 2020,245886,3000,289,248597,2024-12-19
1621,136,January 2020,203961,3000,1678,205283,2023-04-10
1622,136,February 2020,203961,0,226,203735,2025-01-31
1623,136,March 2020,203961,1000,1990,202971,2025-04-09
1624,136,April 2020,203961,3000,552,206409,2023-01-22
1625,136,May 2020,203961,0,15,203946,2024-04-20
1626,136,June 2020,203961,1000,773,204188,2025-11-17
1627,136,July 2020,203961,1000,788,204173,2025-04-29
1628,136,August 2020,203961,0,89,203872,2023-08-24
